Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Order Value,Customer ID,Country,Delivery Date,Date of return,Days between delivery and return,Payment method,Customer liftime return rate,Catergory Mix,Device signals,Discount in percentage,Account age (in days),Free text return reason,Order Date,Account Created Date,Consecutive prior returns,Abuse probability,is_abuse
C517473,21042,RED SPOTTY APRON ,-6,7/29/10 12:00,5.95,35.7,16779,United Kingdom,6/8/10,21-08-10,15,Debit Card,0.0376,Gifts & Household,Desktop,10,1122,Item did not suit me,1/8/10,5/7/07,7,0.8684,0
C520329,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,8/25/10 12:25,2.55,2.55,16779,United Kingdom,29-08-10,10/9/10,12,Debit Card,0.0377,Lighting,Desktop,15,1149,No longer needed,28-08-10,5/7/07,0,0.0801,0
C520329,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-3,8/25/10 12:25,2.75,8.25,16779,United Kingdom,30-08-10,6/9/10,7,Debit Card,0.0394,Lighting,Mobile,0,1149,Bought the wrong item,28-08-10,5/7/07,1,0.1763,0
C538105,79163,BLACK CHAMPAGNE GLASS,-1,12/9/10 15:18,1.65,1.65,16781,United Kingdom,15-12-10,25-12-10,10,Credit Card,0,Kitchenware,Laptop,15,1397,Changed my mind,12/12/10,14-02-07,0,0.0364,0
C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,12/9/10 15:18,14.95,14.95,16781,United Kingdom,16-12-10,14-01-11,29,Debit Card,0.025,Storage & Organisation,Mobile,10,1397,Bought the wrong item,12/12/10,14-02-07,1,0.4228,1
C504172,79302M,"ART LIGHTS,FUNK MONKEY",-1,4/12/10 7:52,2.95,2.95,16782,United Kingdom,20-04-10,10/5/10,20,Credit Card,0,Lighting,Mobile,5,574,Bought the wrong item,13-04-10,15-09-08,0,0.0236,0
C518257,21843,RED RETROSPOT CAKE STAND,-1,8/5/10 18:15,10.95,10.95,16782,United Kingdom,11/8/10,16-08-10,5,Credit Card,0.0013,Gifts & Household,Tablet,0,689,Item did not suit me,5/8/10,15-09-08,0,0.0644,0
C528389,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,-1,10/21/10 18:37,8.5,8.5,16782,United Kingdom,30-10-10,26-11-10,27,Credit Card,0.0017,Accessories,Desktop,25,768,Wrong size,23-10-10,15-09-08,0,0.2721,0
C532380,22158,3 HEARTS HANGING DECORATION RUSTIC,-2,11/11/10 18:12,2.95,5.9,16782,United Kingdom,19-11-10,12/12/10,23,Credit Card,0.0022,Home Decor,Laptop,0,789,Changed my mind,13-11-10,15-09-08,0,0.1027,0
C532380,22186,RED STAR CARD HOLDER,-1,11/11/10 18:12,2.95,2.95,16782,United Kingdom,15-11-10,25-11-10,10,Credit Card,0.0029,Gifts & Household,Tablet,0,789,No longer needed,13-11-10,15-09-08,1,0.1299,0
C534771,21658,GLASS  BEURRE DISH,-1,11/24/10 10:40,3.95,3.95,16782,United Kingdom,4/12/10,14-12-10,10,PayPal,0.0035,Kitchenware,Laptop,10,802,Bought the wrong item,27-11-10,15-09-08,0,0.0647,0
C536069,21658,GLASS  BEURRE DISH,-1,11/30/10 10:49,3.95,3.95,16782,United Kingdom,4/12/10,11/12/10,7,Credit Card,0.0038,Kitchenware,Desktop,0,807,Item did not suit me,2/12/10,15-09-08,0,0.0895,0
C536069,21468,BUTTERFLY CROCHET FOOD COVER,-1,11/30/10 10:49,3.75,3.75,16782,United Kingdom,6/12/10,7/12/10,1,PayPal,0.0044,Gifts & Household,Laptop,10,807,Bought the wrong item,2/12/10,15-09-08,1,0.1223,0
C536069,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,11/30/10 10:49,2.95,2.95,16782,United Kingdom,3/12/10,17-12-10,14,PayPal,0.005,Lighting,Tablet,0,807,Changed my mind,2/12/10,15-09-08,2,0.1263,1
C537431,21755,LOVE BUILDING BLOCK WORD,-1,12/6/10 16:10,5.95,5.95,16782,United Kingdom,9/12/10,20-12-10,11,Credit Card,0.0054,Gifts & Household,Desktop,5,812,Wrong size,6/12/10,15-09-08,0,0.0905,0
C511444,21535,RED RETROSPOT SMALL MILK JUG,-1,6/8/10 12:26,2.55,2.55,16791,United Kingdom,14-06-10,5/7/10,21,PayPal,0,Gifts & Household,Laptop,0,567,No longer needed,9/6/10,18-11-08,0,0.0243,0
C511444,79323W,WHITE CHERRY LIGHTS,-3,6/8/10 12:26,6.75,20.25,16791,United Kingdom,10/6/10,15-06-10,5,Debit Card,0.0094,Lighting,Tablet,10,567,Bought the wrong item,9/6/10,18-11-08,1,0.3853,0
C511444,79323LP,LIGHT PINK CHERRY LIGHTS,-1,6/8/10 12:26,6.75,6.75,16791,United Kingdom,15-06-10,25-06-10,10,Debit Card,0.0187,Lighting,Mobile,5,567,No longer needed,9/6/10,18-11-08,2,0.2425,1
C535002,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,-6,11/24/10 15:50,0.42,2.52,16791,United Kingdom,28-11-10,13-12-10,15,Credit Card,0.0079,Gifts & Household,Laptop,5,735,Colour was different from expected,24-11-10,18-11-08,0,0.0795,0
C535002,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,-12,11/24/10 15:50,3.75,45,16791,United Kingdom,27-11-10,9/12/10,12,PayPal,0.0105,Accessories,Mobile,10,735,Wrong size,24-11-10,18-11-08,1,0.3789,0
C495468,79160,HEART SHAPE WIRELESS DOORBELL,-1,1/25/10 12:10,2.1,2.1,16795,United Kingdom,3/2/10,5/2/10,2,Debit Card,0,Gifts & Household,Laptop,0,423,Wrong size,28-01-10,1/12/08,0,0.034,0
C495468,22268,EASTER DECORATION SITTING BUNNY,-3,1/25/10 12:10,0.85,2.55,16795,United Kingdom,4/2/10,4/3/10,28,PayPal,1,Home Decor,Mobile,5,423,Changed my mind,28-01-10,1/12/08,1,0.3125,0
C495468,22185,SLATE TILE NATURAL HANGING,-1,1/25/10 12:10,1.65,1.65,16795,United Kingdom,29-01-10,24-02-10,26,PayPal,1,Gifts & Household,Mobile,15,423,Colour was different from expected,28-01-10,1/12/08,2,0.3222,0
C495468,85195,HANGING HEART BASKET,-1,1/25/10 12:10,2.1,2.1,16795,United Kingdom,30-01-10,19-02-10,20,PayPal,1,Storage & Organisation,Laptop,0,423,Bought the wrong item,28-01-10,1/12/08,3,0.3432,1
C527930,21156,RETROSPOT CHILDRENS APRON,-1,10/19/10 13:32,1.95,1.95,16795,United Kingdom,25-10-10,8/11/10,14,Credit Card,0.0331,Toys & Gifts,Tablet,0,688,Colour was different from expected,20-10-10,1/12/08,0,0.0876,1
C527930,21444,BLUE CHALET BIRDFEEDER,-1,10/19/10 13:32,3.75,3.75,16795,United Kingdom,24-10-10,7/11/10,14,PayPal,0.041,Gifts & Household,Desktop,20,688,Wrong size,20-10-10,1/12/08,1,0.2696,0
C527930,21380,WOODEN HAPPY BIRTHDAY GARLAND,-1,10/19/10 13:32,2.95,2.95,16795,United Kingdom,23-10-10,24-10-10,1,Credit Card,0.0488,Gifts & Household,Mobile,10,688,Colour was different from expected,20-10-10,1/12/08,2,0.1991,0
C527930,22268,EASTER DECORATION SITTING BUNNY,-1,10/19/10 13:32,0.85,0.85,16795,United Kingdom,26-10-10,31-10-10,5,Debit Card,0.0565,Home Decor,Desktop,0,688,Colour was different from expected,20-10-10,1/12/08,3,0.1878,0
C527930,84839,SWEETHEART KEY CABINET,-1,10/19/10 13:32,6.75,6.75,16795,United Kingdom,25-10-10,16-11-10,22,PayPal,0.064,Gifts & Household,Desktop,0,688,Bought the wrong item,20-10-10,1/12/08,4,0.448,1
C527930,20832,RED FLOCK LOVE HEART PHOTO FRAME,-3,10/19/10 13:32,0.85,2.55,16795,United Kingdom,21-10-10,26-10-10,5,Credit Card,0.0714,Storage & Organisation,Desktop,5,688,Ordered by mistake,20-10-10,1/12/08,5,0.186,0
C489803,21843,RETRO SPOT CAKE STAND,-1,12/2/09 12:34,10.95,10.95,16797,United Kingdom,9/12/09,5/1/10,27,Credit Card,0,Gifts & Household,Laptop,5,969,Wrong size,4/12/09,10/4/07,0,0.1023,0
C498580,22191,EAU DE NIL DINER WALL CLOCK,-1,2/21/10 14:51,8.5,8.5,16797,United Kingdom,23-02-10,9/3/10,14,Debit Card,0.0222,Gifts & Household,Laptop,0,1049,Colour was different from expected,22-02-10,10/4/07,0,0.0897,0
C512796,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,-1,6/18/10 10:25,5.95,5.95,16797,United Kingdom,22-06-10,1/7/10,9,PayPal,0.0185,Gifts & Household,Tablet,15,1165,Bought the wrong item,19-06-10,10/4/07,0,0.0436,0
C512796,22215,CAKE STAND WHITE TWO TIER LACE,-1,6/18/10 10:25,8.5,8.5,16797,United Kingdom,22-06-10,10/7/10,18,Credit Card,0.0275,Gifts & Household,Desktop,5,1165,Changed my mind,19-06-10,10/4/07,1,0.2049,0
C512796,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,6/18/10 10:25,2.95,2.95,16797,United Kingdom,25-06-10,24-07-10,29,Debit Card,0.0364,Storage & Organisation,Mobile,5,1165,No longer needed,19-06-10,10/4/07,2,0.2323,0
C528075,22198,LARGE POPCORN HOLDER ,-2,10/20/10 12:39,1.65,3.3,16797,United Kingdom,27-10-10,7/11/10,11,PayPal,0.0221,Gifts & Household,Desktop,15,1291,Item did not suit me,22-10-10,10/4/07,0,0.0634,0
C528075,22355,CHARLOTTE BAG SUKI DESIGN,-1,10/20/10 12:39,0.85,0.85,16797,United Kingdom,27-10-10,20-11-10,24,Debit Card,0.0264,Accessories,Desktop,10,1291,Bought the wrong item,22-10-10,10/4/07,1,0.15,0
C491423,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,-1,12/10/09 19:45,8.95,8.95,16798,United Kingdom,15-12-09,26-12-09,11,Credit Card,0,Accessories,Desktop,0,1045,Wrong size,14-12-09,3/2/07,0,0.0531,0
C491423,M,Manual,-1,12/10/09 19:45,2.2,2.2,16798,United Kingdom,17-12-09,21-12-09,4,Debit Card,0.025,Gifts & Household,Desktop,0,1045,Ordered by mistake,14-12-09,3/2/07,1,0.0967,0
C525050,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,10/3/10 13:42,4.95,4.95,16799,United Kingdom,5/10/10,31-10-10,26,Debit Card,0,Gifts & Household,Desktop,5,1216,No longer needed,3/10/10,5/6/07,0,0.0469,0
C499413,85098B,BLUE FLYING SINGING CANARY,-12,2/26/10 15:52,2.95,35.4,16807,United Kingdom,2/3/10,10/3/10,8,PayPal,0,Gifts & Household,Mobile,10,991,Changed my mind,26-02-10,11/6/07,0,0.0318,0
C499747,85097B,BLUE ROCKING SINGING CANARY,-8,3/2/10 11:38,2.95,23.6,16807,United Kingdom,4/3/10,6/3/10,2,Debit Card,1,Gifts & Household,Mobile,10,994,Bought the wrong item,2/3/10,11/6/07,1,0.3034,0
C528379,22865,HAND WARMER OWL DESIGN,-1,10/21/10 17:46,2.1,2.1,16810,United Kingdom,25-10-10,23-11-10,29,PayPal,0,Gifts & Household,Mobile,25,955,No longer needed,22-10-10,11/3/08,0,0.0544,0
C528379,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,10/21/10 17:46,2.95,2.95,16810,United Kingdom,27-10-10,28-10-10,1,Debit Card,0.05,Home Decor,Mobile,0,955,Ordered by mistake,22-10-10,11/3/08,1,0.117,0
C528379,22946,WOODEN ADVENT CALENDAR CREAM,-1,10/21/10 17:46,16.95,16.95,16810,United Kingdom,28-10-10,16-11-10,19,Debit Card,0.0952,Gifts & Household,Mobile,5,955,Colour was different from expected,22-10-10,11/3/08,2,0.5036,1
C535038,22423,REGENCY CAKESTAND 3 TIER,-16,11/24/10 16:46,10.95,175.2,16812,United Kingdom,2/12/10,6/12/10,4,Credit Card,0,Gifts & Household,Mobile,15,110,No longer needed,27-11-10,9/8/10,0,0.2147,0
C525538,22149,FELTCRAFT 6 FLOWER FRIENDS,-3,10/5/10 19:11,2.1,6.3,16817,United Kingdom,10/10/10,31-10-10,21,Debit Card,0,Gifts & Household,Desktop,10,176,Item did not suit me,6/10/10,13-04-10,0,0.1537,0
C525538,22567,20 DOLLY PEGS RETROSPOT,-3,10/5/10 19:11,1.25,3.75,16817,United Kingdom,8/10/10,11/10/10,3,Credit Card,0.0556,Toys & Gifts,Mobile,0,176,Bought the wrong item,6/10/10,13-04-10,1,0.4231,0
C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,12/9/10 15:30,1.25,1.25,16817,United Kingdom,16-12-10,3/1/11,18,Debit Card,0.0299,Lighting,Desktop,0,242,Wrong size,11/12/10,13-04-10,0,0.1332,0
C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,12/9/10 15:30,1.25,11.25,16817,United Kingdom,16-12-10,20-12-10,4,Credit Card,0.0441,Home Decor,Laptop,5,242,Ordered by mistake,11/12/10,13-04-10,1,0.439,0
C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,12/9/10 15:30,1.65,19.8,16817,United Kingdom,12/12/10,3/1/11,22,Credit Card,0.058,Gifts & Household,Desktop,5,242,Changed my mind,11/12/10,13-04-10,2,0.7609,1
C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,12/9/10 15:30,0.85,10.2,16817,United Kingdom,13-12-10,24-12-10,11,PayPal,0.0714,Gifts & Household,Desktop,0,242,Wrong size,11/12/10,13-04-10,3,0.6241,0
C490986,85066,CREAM SWEETHEART MINI CHEST,-1,12/8/09 17:05,12.75,12.75,16822,United Kingdom,13-12-09,28-12-09,15,Credit Card,0,Gifts & Household,Mobile,20,325,Changed my mind,9/12/09,18-01-09,0,0.0979,1
C497877,84665,SQUARE CHERRY BLOSSOM CABINET,-4,2/14/10 11:05,5.95,23.8,16822,United Kingdom,21-02-10,15-03-10,22,Debit Card,0.0833,Gifts & Household,Desktop,5,391,Wrong size,14-02-10,18-01-09,0,0.3906,1
C530169,22428,ENAMEL FIRE BUCKET CREAM,-1,11/2/10 9:53,6.95,6.95,16823,United Kingdom,9/11/10,3/12/10,24,Credit Card,0,Gifts & Household,Desktop,0,386,Ordered by mistake,4/11/10,13-10-09,0,0.073,0
C493092,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,-2,12/22/09 10:55,2.95,5.9,16830,United Kingdom,30-12-09,16-01-10,17,Credit Card,0,Gifts & Household,Desktop,5,87,No longer needed,24-12-09,27-09-09,0,0.1123,0
C493092,22189,CREAM HEART CARD HOLDER,-1,12/22/09 10:55,3.95,3.95,16830,United Kingdom,28-12-09,5/1/10,8,Credit Card,0.0588,Gifts & Household,Laptop,0,87,Ordered by mistake,24-12-09,27-09-09,1,0.4672,1
C493092,85090,CANDY SPOT APRON,-3,12/22/09 10:55,4.65,13.95,16830,United Kingdom,27-12-09,22-01-10,26,PayPal,0.1111,Gifts & Household,Mobile,10,87,Wrong size,24-12-09,27-09-09,2,0.8401,1
C509612,22617,BAKING SET SPACEBOY DESIGN,-3,5/25/10 9:17,4.95,14.85,16835,United Kingdom,1/6/10,7/6/10,6,PayPal,0,Gifts & Household,Desktop,5,919,Bought the wrong item,27-05-10,20-11-07,0,0.0102,0
C509777,22138,BAKING SET 9 PIECE RETROSPOT,-3,5/25/10 16:52,4.95,14.85,16835,United Kingdom,2/6/10,1/7/10,29,Debit Card,0.0455,Gifts & Household,Laptop,15,920,Changed my mind,28-05-10,20-11-07,1,0.4567,1
C514538,72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,-8,7/5/10 10:39,1.95,15.6,16835,United Kingdom,9/7/10,4/8/10,26,PayPal,0.0426,Lighting,Laptop,10,961,No longer needed,8/7/10,20-11-07,0,0.3457,0
C514538,79029,GLASS HONEYPOT WASP CATCHER,-2,7/5/10 10:39,1.95,3.9,16835,United Kingdom,10/7/10,19-07-10,9,Credit Card,0.0625,Kitchenware,Desktop,5,961,Bought the wrong item,8/7/10,20-11-07,1,0.1565,1
C518503,22667,RECIPE BOX RETRO SPOT DESIGN,-6,8/9/10 13:00,2.95,17.7,16835,United Kingdom,11/8/10,13-08-10,2,Credit Card,0.0625,Storage & Organisation,Tablet,20,994,Colour was different from expected,10/8/10,20-11-07,0,0.0547,0
C512913,79323B,BLACK CHERRY LIGHTS,-4,6/18/10 15:06,6.75,27,16838,United Kingdom,22-06-10,2/7/10,10,Debit Card,0,Lighting,Mobile,0,547,Colour was different from expected,18-06-10,17-12-08,0,0.0872,0
C511812,85065,CREAM SWEETHEART TRAYS,-5,6/10/10 15:41,9.95,49.75,16839,United Kingdom,15-06-10,13-07-10,28,PayPal,0,Gifts & Household,Laptop,5,219,Bought the wrong item,12/6/10,5/11/09,0,0.3974,0
C531845,22423,REGENCY CAKESTAND 3 TIER,-2,11/10/10 9:36,10.95,21.9,16839,United Kingdom,14-11-10,1/12/10,17,Credit Card,0.0135,Gifts & Household,Mobile,5,370,Colour was different from expected,11/11/10,5/11/09,0,0.2928,0
C531845,22776,SWEETHEART CAKESTAND 3 TIER,-4,11/10/10 9:36,8.5,34,16839,United Kingdom,16-11-10,24-11-10,8,PayPal,0.0267,Gifts & Household,Mobile,0,370,Bought the wrong item,11/11/10,5/11/09,1,0.5799,0
C495741,ADJUST,Adjustment by john on 26/01/2010 16,-1,1/26/10 16:25,13.14,13.14,16840,United Kingdom,30-01-10,14-02-10,15,PayPal,0,Gifts & Household,Laptop,0,1061,Item did not suit me,29-01-10,5/3/07,0,0.0521,0
C519467,85091,CANDY SPOT BREAD BASKETS,-17,8/17/10 11:49,4.1,69.7,16841,United Kingdom,22-08-10,6/9/10,15,Bank Transfer,0,Storage & Organisation,Tablet,0,1124,Colour was different from expected,18-08-10,21-07-07,0,0.0618,0
C495023,20682,RED SPOTTY CHILDS UMBRELLA,-2,1/20/10 13:29,3.25,6.5,16843,United Kingdom,24-01-10,9/2/10,16,Credit Card,0,Toys & Gifts,Mobile,10,154,Wrong size,23-01-10,22-08-09,0,0.1433,0
C507596,22492,MINI PAINT SET VINTAGE ,-36,5/10/10 13:18,0.65,23.4,16843,United Kingdom,19-05-10,30-05-10,11,Credit Card,0.0095,Gifts & Household,Mobile,0,264,Bought the wrong item,13-05-10,22-08-09,0,0.3046,0
C491002,79323S, SILVER CHERRY LIGHTS,-4,12/8/09 17:32,6.75,27,16853,United Kingdom,12/12/09,10/1/10,29,Credit Card,0,Lighting,Desktop,5,728,Colour was different from expected,10/12/09,13-12-07,0,0.2421,0
C491002,79342B,BROWN FLOWER LIGHTS,-6,12/8/09 17:32,6.75,40.5,16853,United Kingdom,13-12-09,29-12-09,16,Credit Card,1,Lighting,Desktop,5,728,Item did not suit me,10/12/09,13-12-07,1,0.5467,1
C494486,35603B,S/16 BLACK SHINY/MAT BAUBLES,-24,1/14/10 17:02,2.1,50.4,16858,United Kingdom,22-01-10,17-02-10,26,Credit Card,0,Gifts & Household,Laptop,0,393,Item did not suit me,17-01-10,20-12-08,0,0.2686,0
C494486,21533,RETRO SPOT LARGE MILK JUG,-2,1/14/10 17:02,4.95,9.9,16858,United Kingdom,18-01-10,2/2/10,15,Debit Card,0.0278,Gifts & Household,Desktop,15,393,Changed my mind,17-01-10,20-12-08,1,0.4365,0
C494486,21529,RETRO SPOT CERAMIC TOASTRACK,-2,1/14/10 17:02,3.45,6.9,16858,United Kingdom,22-01-10,1/2/10,10,Credit Card,0.0541,Gifts & Household,Desktop,5,393,Bought the wrong item,17-01-10,20-12-08,2,0.3588,1
C498023,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2/15/10 17:13,1.25,3.75,16858,United Kingdom,16-02-10,12/3/10,24,Credit Card,0.06,Storage & Organisation,Mobile,5,422,No longer needed,15-02-10,20-12-08,0,0.1598,1
C498023,21527,RETRO SPOT TRADITIONAL TEAPOT ,-2,2/15/10 17:13,7.95,15.9,16858,United Kingdom,19-02-10,22-02-10,3,Debit Card,0.0784,Gifts & Household,Mobile,10,422,Colour was different from expected,15-02-10,20-12-08,1,0.4943,0
C502312,21844,RETRO SPOT MUG,-2,3/24/10 9:45,2.95,5.9,16858,United Kingdom,28-03-10,25-04-10,28,Credit Card,0.082,Kitchenware,Desktop,15,460,Colour was different from expected,26-03-10,20-12-08,0,0.2669,0
C506882,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,5/4/10 16:55,7.95,7.95,16858,United Kingdom,7/5/10,3/6/10,27,PayPal,0.0833,Gifts & Household,Laptop,10,502,Changed my mind,6/5/10,20-12-08,0,0.2196,0
C506882,21749,LARGE RED RETROSPOT WINDMILL,-1,5/4/10 16:55,2.1,2.1,16858,United Kingdom,9/5/10,5/6/10,27,Credit Card,0.0959,Gifts & Household,Desktop,15,502,Changed my mind,6/5/10,20-12-08,1,0.2518,0
C513944,79323GR,GREEN CHERRY LIGHTS,-3,6/29/10 13:14,6.75,20.25,16858,United Kingdom,6/7/10,28-07-10,22,Debit Card,0.092,Lighting,Laptop,15,557,No longer needed,30-06-10,20-12-08,0,0.3845,1
C513944,79323S,SILVER CHERRY LIGHTS,-4,6/29/10 13:14,6.75,27,16858,United Kingdom,3/7/10,20-07-10,17,Debit Card,0.1023,Lighting,Desktop,15,557,No longer needed,30-06-10,20-12-08,1,0.5596,0
C513944,79323P,PINK CHERRY LIGHTS,-1,6/29/10 13:14,6.75,6.75,16858,United Kingdom,3/7/10,31-07-10,28,Debit Card,0.1124,Lighting,Tablet,5,557,Ordered by mistake,30-06-10,20-12-08,2,0.4448,1
C513944,79323W,WHITE CHERRY LIGHTS,-3,6/29/10 13:14,6.75,20.25,16858,United Kingdom,7/7/10,30-07-10,23,Credit Card,0.1222,Lighting,Desktop,0,557,No longer needed,30-06-10,20-12-08,3,0.7101,0
C537832,22073,RED RETROSPOT STORAGE JAR,-2,12/8/10 14:52,3.75,7.5,16858,United Kingdom,15-12-10,4/1/11,20,Credit Card,0.0863,Storage & Organisation,Laptop,5,720,No longer needed,10/12/10,20-12-08,0,0.1675,0
C537832,21531,RED RETROSPOT SUGAR JAM BOWL,-4,12/8/10 14:52,2.1,8.4,16858,United Kingdom,14-12-10,26-12-10,12,Credit Card,0.0929,Kitchenware,Desktop,10,720,Wrong size,10/12/10,20-12-08,1,0.2593,0
C537832,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,12/8/10 14:52,6.95,13.9,16858,United Kingdom,15-12-10,4/1/11,20,Credit Card,0.0993,Gifts & Household,Laptop,0,720,Bought the wrong item,10/12/10,20-12-08,2,0.4363,1
C514003,85063,CREAM SWEETHEART MAGAZINE RACK,-1,6/30/10 9:26,16.95,16.95,16860,United Kingdom,6/7/10,12/7/10,6,PayPal,0,Gifts & Household,Desktop,10,254,Colour was different from expected,30-06-10,18-10-09,0,0.1957,0
C537414,POST,POSTAGE,-1,12/6/10 15:09,4.41,4.41,16861,United Kingdom,11/12/10,2/1/11,22,PayPal,0,Gifts & Household,Desktop,0,1305,Changed my mind,6/12/10,11/5/07,0,0.0356,0
C537414,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-6,12/6/10 15:09,2.95,17.7,16861,United Kingdom,7/12/10,28-12-10,21,PayPal,0.0227,Home Decor,Laptop,10,1305,Item did not suit me,6/12/10,11/5/07,1,0.3195,1
C497789,22109,FULL ENGLISH BREAKFAST PLATE,-1,2/12/10 12:17,3.75,3.75,16873,United Kingdom,17-02-10,24-02-10,7,Debit Card,0,Kitchenware,Laptop,10,835,Changed my mind,15-02-10,2/11/07,0,0.005,0
C497789,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,2/12/10 12:17,4.65,9.3,16873,United Kingdom,21-02-10,16-03-10,23,Credit Card,0.0192,Gifts & Household,Laptop,20,835,No longer needed,15-02-10,2/11/07,1,0.2386,1
C494488,21764,VINTAGE WOODEN PLATE RACK,-1,1/14/10 17:13,39.95,39.95,16875,United Kingdom,18-01-10,8/2/10,21,Bank Transfer,0,Kitchenware,Mobile,0,173,No longer needed,14-01-10,25-07-09,0,0.284,0
C494488,21244,BLUE  SPOTTY PLATE ,-1,1/14/10 17:13,1.69,1.69,16875,United Kingdom,19-01-10,5/2/10,17,Credit Card,0.0263,Kitchenware,Laptop,0,173,Ordered by mistake,14-01-10,25-07-09,1,0.301,0
C501826,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,3/19/10 15:44,1.65,1.65,16875,United Kingdom,23-03-10,22-04-10,30,Credit Card,0.0308,Gifts & Household,Tablet,15,238,Item did not suit me,20-03-10,25-07-09,0,0.1719,0
C501826,22457,NATURAL SLATE HEART CHALKBOARD ,-2,3/19/10 15:44,2.95,5.9,16875,United Kingdom,25-03-10,9/4/10,15,Credit Card,0.0455,Gifts & Household,Mobile,0,238,Changed my mind,20-03-10,25-07-09,1,0.4158,0
C501826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,3/19/10 15:44,2.95,2.95,16875,United Kingdom,22-03-10,27-03-10,5,Credit Card,0.0597,Lighting,Desktop,15,238,No longer needed,20-03-10,25-07-09,2,0.3745,0
C502310,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,3/24/10 9:40,1.65,1.65,16875,United Kingdom,3/4/10,9/4/10,6,Debit Card,0.0735,Gifts & Household,Tablet,15,245,Colour was different from expected,27-03-10,25-07-09,3,0.3485,1
C511108,22612,TEA COSY VINTAGE UNION JACK,-4,6/7/10 9:52,3.75,15,16875,United Kingdom,15-06-10,5/7/10,20,Credit Card,0.069,Gifts & Household,Desktop,10,320,Item did not suit me,10/6/10,25-07-09,0,0.3771,1
C511108,21955,DOOR MAT UNION JACK GUNS AND ROSES,-2,6/7/10 9:52,7.49,14.98,16875,United Kingdom,16-06-10,15-07-10,29,Debit Card,0.0795,Gifts & Household,Desktop,10,320,Wrong size,10/6/10,25-07-09,1,0.5988,1
C511108,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-3,6/7/10 9:52,1.45,4.35,16875,United Kingdom,12/6/10,6/7/10,24,Credit Card,0.0899,Gifts & Household,Laptop,20,320,Wrong size,10/6/10,25-07-09,2,0.4473,0
C511108,21623,VINTAGE UNION JACK MEMOBOARD,-2,6/7/10 9:52,9.95,19.9,16875,United Kingdom,12/6/10,6/7/10,24,Credit Card,0.1,Gifts & Household,Desktop,10,320,Changed my mind,10/6/10,25-07-09,3,0.7312,0
C524997,84946,ANTIQUE SILVER TEA GLASS ETCHED,-1,10/1/10 16:51,1.25,1.25,16875,United Kingdom,8/10/10,3/11/10,26,Credit Card,0.0781,Kitchenware,Mobile,10,435,Ordered by mistake,3/10/10,25-07-09,0,0.0875,0
C524124,BANK CHARGES,Bank Charges,-1,9/27/10 14:19,15,15,16879,United Kingdom,4/10/10,31-10-10,27,Bank Transfer,0,Gifts & Household,Desktop,15,355,Wrong size,28-09-10,8/10/09,0,0.1594,0
C527319,M,Manual,-1,10/15/10 14:51,125.96,125.96,16879,United Kingdom,18-10-10,17-11-10,30,Debit Card,1,Gifts & Household,Mobile,5,373,Bought the wrong item,16-10-10,8/10/09,1,0.7401,1
C515422,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,7/12/10 13:21,9.95,9.95,16883,United Kingdom,15-07-10,19-07-10,4,PayPal,0,Gifts & Household,Laptop,5,412,Changed my mind,14-07-10,28-05-09,0,0.0752,0
C523281,22551,PLASTERS IN TIN SPACEBOY,-12,9/21/10 11:46,1.65,19.8,16886,United Kingdom,28-09-10,21-10-10,23,Credit Card,0,Storage & Organisation,Mobile,10,882,Colour was different from expected,23-09-10,23-04-08,0,0.1228,0
C523281,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-12,9/21/10 11:46,1.65,19.8,16886,United Kingdom,30-09-10,23-10-10,23,Debit Card,0.1111,Storage & Organisation,Desktop,0,882,Colour was different from expected,23-09-10,23-04-08,1,0.4464,1
